Applicant ID,Gender,Married,Dependents,Education,Employment Type,Applicant Income,Co-applicant Income,Loan Amount,Loan Amount Term,Credit History,Property Area,Loan Status (Target)
LP003298,Male,Yes,1,Graduate,Salaried,12009,0,226,360,1.0,Rural,Y
LP003299,Male,No,0,Graduate,Salaried,6072,0,290,360,1.0,Semi-Urban,Y
LP003300,Male,Yes,0,Not Graduate,Salaried,10689,0,76,360,1.0,Urban,Y
LP003301,Female,No,1,Not Graduate,Salaried,294,0,62,360,1.0,Urban,N
LP003302,Male,Yes,0,Not Graduate,Salaried,4688,2167,146,360,0.0,Semi-Urban,N
LP003303,Male,Yes,0,Graduate,Salaried,2088,2436,50,360,1.0,Semi-Urban,Y
LP003304,Male,No,0,Not Graduate,Salaried,22056,0,178,360,1.0,Rural,Y
LP003305,Female,Yes,1,Graduate,Salaried,9083,0,146,360,1.0,Urban,Y
LP003306,Male,Yes,0,Graduate,Salaried,6211,0,162,360,1.0,Urban,Y
LP003307,Male,Yes,0,Not Graduate,Salaried,3190,0,121,360,1.0,Urban,N
LP003308,Male,Yes,2,Graduate,Salaried,7311,5898,155,360,0.0,Urban,Y
LP003309,Male,Yes,0,Not Graduate,Salaried,1942,0,168,120,1.0,Urban,Y
LP003310,Male,No,0,Graduate,Salaried,4448,0,152,360,1.0,Semi-Urban,Y
LP003311,Male,Yes,0,Not Graduate,Salaried,2756,5970,59,360,1.0,Semi-Urban,Y
LP003312,Female,Yes,1,Graduate,Salaried,47405,0,150,360,1.0,Rural,Y
LP003313,Male,No,0,Not Graduate,Salaried,21374,0,251,360,0.0,Urban,Y
LP003314,Male,Yes,0,Graduate,Salaried,14229,1123,154,360,1.0,Semi-Urban,Y
LP003315,Female,Yes,0,Graduate,Salaried,1107,1286,148,240,1.0,Rural,Y
LP003316,Male,No,0,Graduate,Salaried,11662,0,233,360,0.0,Rural,N
LP003317,Male,No,0,Graduate,Salaried,5929,0,95,360,1.0,Semi-Urban,Y
LP003318,Male,Yes,0,Graduate,Salaried,16704,1501,193,360,1.0,Rural,N
LP003319,Male,Yes,0,Graduate,Self-Employed,6784,0,108,360,1.0,Urban,Y
LP003320,Male,Yes,2,Graduate,Salaried,4881,0,205,360,1.0,Semi-Urban,N
LP003321,Female,Yes,1,Graduate,Salaried,6209,3419,187,360,1.0,Semi-Urban,Y
LP003322,Male,Yes,2,Graduate,Salaried,807,0,115,240,1.0,Urban,N
LP003323,Male,Yes,1,Not Graduate,Salaried,2281,0,124,360,1.0,Rural,Y
LP003324,Male,Yes,0,Graduate,Salaried,7139,0,198,360,1.0,Semi-Urban,N
LP003325,Female,Yes,0,Graduate,Self-Employed,15357,0,50,360,0.0,Semi-Urban,Y
LP003326,Female,Yes,2,Graduate,Self-Employed,2834,0,113,360,1.0,Semi-Urban,Y
LP003327,Female,No,0,Graduate,Salaried,4718,1932,177,360,1.0,Urban,Y
LP003328,Male,Yes,2,Graduate,Salaried,991,0,121,360,1.0,Semi-Urban,Y
LP003329,Male,Yes,0,Graduate,Salaried,21148,0,148,360,1.0,Semi-Urban,Y
LP003330,Male,Yes,0,Not Graduate,Salaried,14969,2200,50,180,1.0,Urban,Y
LP003331,Male,Yes,0,Graduate,Salaried,9434,0,88,360,1.0,Rural,Y
LP003332,Male,No,0,Graduate,Salaried,7382,0,180,360,1.0,Urban,Y
LP003333,Male,Yes,0,Graduate,Salaried,23214,0,94,360,1.0,Semi-Urban,Y
LP003334,Male,Yes,0,Graduate,Salaried,2197,1886,61,360,1.0,Urban,Y
LP003335,Male,Yes,0,Graduate,Salaried,1972,0,203,240,1.0,Semi-Urban,N
LP003336,Male,No,0,Not Graduate,Self-Employed,14207,1062,170,120,1.0,Rural,Y
LP003337,Male,Yes,0,Graduate,Salaried,13283,0,74,180,0.0,Rural,Y
LP003338,Male,Yes,1,Graduate,Self-Employed,1489,0,148,360,1.0,Semi-Urban,N
LP003339,Male,Yes,0,Graduate,Salaried,2888,1025,76,180,1.0,Semi-Urban,Y
LP003340,Male,Yes,0,Not Graduate,Salaried,26611,2103,130,180,0.0,Urban,Y
LP003341,Male,Yes,0,Graduate,Salaried,7418,0,150,360,1.0,Urban,Y
LP003342,Male,Yes,2,Graduate,Salaried,10798,1527,91,360,0.0,Urban,Y
LP003343,Male,No,0,Graduate,Salaried,1542,0,184,360,0.0,Rural,N
LP003344,Male,No,2,Graduate,Self-Employed,9477,0,193,360,1.0,Rural,Y
LP003345,Female,Yes,0,Not Graduate,Self-Employed,1188,5589,155,360,1.0,Urban,Y
LP003346,Male,Yes,0,Graduate,Salaried,678,0,164,360,1.0,Rural,N
LP003347,Male,Yes,0,Graduate,Salaried,10166,0,52,360,1.0,Rural,Y
LP003348,Male,No,0,Not Graduate,Salaried,20628,0,221,360,0.0,Rural,Y
LP003349,Male,Yes,0,Graduate,Salaried,3813,1135,134,360,0.0,Rural,N
LP003350,Male,No,1,Graduate,Salaried,2845,0,83,360,1.0,Semi-Urban,N
LP003351,Male,Yes,0,Graduate,Salaried,27196,0,148,360,1.0,Semi-Urban,Y
LP003352,Female,Yes,1,Graduate,Salaried,4044,0,184,180,1.0,Rural,Y
LP003353,Male,Yes,1,Graduate,Salaried,4601,0,170,180,1.0,Rural,Y
LP003354,Female,Yes,1,Not Graduate,Salaried,26741,0,74,180,1.0,Rural,Y
LP003355,Male,No,0,Graduate,Salaried,3450,0,185,360,0.0,Semi-Urban,N
LP003356,Male,No,2,Graduate,Salaried,2555,2354,136,360,1.0,Urban,Y
LP003357,Female,Yes,0,Not Graduate,Self-Employed,11108,3945,170,360,1.0,Semi-Urban,N
LP003358,Male,Yes,0,Graduate,Salaried,2411,1070,91,360,1.0,Urban,Y
LP003359,Male,No,1,Graduate,Self-Employed,4253,2717,202,240,1.0,Semi-Urban,Y
LP003360,Male,No,0,Graduate,Salaried,1314,1452,150,360,1.0,Semi-Urban,Y
LP003361,Male,Yes,1,Not Graduate,Self-Employed,5915,0,211,360,1.0,Semi-Urban,Y
LP003362,Male,Yes,0,Not Graduate,Salaried,5261,3578,50,360,1.0,Urban,Y
LP003363,Male,Yes,0,Not Graduate,Salaried,12939,0,55,180,1.0,Semi-Urban,Y
LP003364,Male,Yes,0,Not Graduate,Self-Employed,11582,0,125,360,1.0,Semi-Urban,Y
LP003365,Male,Yes,0,Graduate,Salaried,8531,0,228,360,1.0,Semi-Urban,Y
LP003366,Male,Yes,0,Graduate,Salaried,7289,0,257,360,1.0,Semi-Urban,Y
LP003367,Male,Yes,0,Not Graduate,Self-Employed,4567,1128,86,360,1.0,Rural,N
LP003368,Male,Yes,1,Graduate,Salaried,9041,0,143,360,1.0,Semi-Urban,Y
LP003369,Male,Yes,1,Graduate,Self-Employed,1615,0,149,180,1.0,Semi-Urban,N
LP003370,Male,No,1,Graduate,Salaried,469,0,183,360,1.0,Rural,Y
LP003371,Male,No,1,Graduate,Self-Employed,15707,0,193,360,1.0,Urban,Y
LP003372,Female,Yes,0,Not Graduate,Salaried,9644,0,73,180,1.0,Urban,Y
LP003373,Male,No,2,Graduate,Salaried,4328,5023,143,360,1.0,Urban,Y
LP003374,Male,No,0,Graduate,Salaried,14393,0,50,180,1.0,Rural,Y
LP003375,Male,Yes,0,Not Graduate,Self-Employed,2364,0,188,180,1.0,Semi-Urban,Y
LP003376,Male,Yes,1,Graduate,Salaried,2427,0,119,360,1.0,Rural,Y
LP003377,Male,No,0,Graduate,Salaried,2112,0,67,360,1.0,Rural,Y
LP003378,Male,No,1,Graduate,Salaried,8669,0,159,360,1.0,Urban,Y
LP003379,Male,No,0,Not Graduate,Salaried,1009,0,117,180,0.0,Urban,N
LP003380,Male,No,0,Graduate,Salaried,2282,0,215,180,1.0,Urban,Y
LP003381,Female,Yes,0,Not Graduate,Self-Employed,6566,1130,86,360,1.0,Semi-Urban,Y
LP003382,Female,Yes,0,Graduate,Salaried,1474,0,273,360,1.0,Semi-Urban,N
LP003383,Female,Yes,2,Graduate,Salaried,2539,0,191,360,1.0,Rural,N
LP003384,Male,Yes,2,Not Graduate,Salaried,538,0,217,120,1.0,Urban,N
LP003385,Male,Yes,0,Not Graduate,Salaried,9007,0,78,360,1.0,Semi-Urban,Y
LP003386,Male,Yes,0,Graduate,Salaried,2470,0,247,360,1.0,Rural,N
LP003387,Male,Yes,0,Graduate,Salaried,1637,0,67,360,1.0,Urban,Y
LP003388,Male,No,1,Not Graduate,Salaried,1346,0,127,360,1.0,Semi-Urban,N
LP003389,Male,Yes,0,Not Graduate,Salaried,3235,0,218,120,0.0,Urban,N
LP003390,Male,Yes,2,Not Graduate,Salaried,1012,0,170,360,1.0,Urban,Y
LP003391,Male,Yes,1,Not Graduate,Salaried,34282,1143,65,360,0.0,Semi-Urban,Y
LP003392,Male,Yes,2,Graduate,Salaried,452,0,208,360,1.0,Rural,N
LP003393,Male,No,0,Graduate,Salaried,3131,0,160,360,1.0,Semi-Urban,Y
LP003394,Male,No,1,Graduate,Salaried,5469,0,115,360,1.0,Urban,N
LP003395,Female,No,0,Graduate,Salaried,2263,0,50,360,1.0,Semi-Urban,Y
LP003396,Male,Yes,1,Graduate,Salaried,6076,1701,166,360,1.0,Urban,Y
LP003397,Male,Yes,1,Graduate,Self-Employed,2209,0,130,180,1.0,Semi-Urban,Y
LP003398,Male,Yes,0,Graduate,Salaried,22699,0,149,360,1.0,Semi-Urban,Y
LP003399,Male,Yes,0,Graduate,Salaried,1605,1421,50,120,1.0,Rural,Y
LP003400,Male,No,2,Graduate,Salaried,468,0,114,360,1.0,Semi-Urban,N
LP003401,Male,No,2,Graduate,Salaried,1341,0,168,360,1.0,Rural,N
LP003402,Male,No,1,Graduate,Salaried,7233,0,252,360,1.0,Urban,Y
LP003403,Male,Yes,0,Graduate,Salaried,4368,0,127,360,1.0,Rural,Y
LP003404,Male,No,0,Graduate,Salaried,10426,1248,226,360,1.0,Urban,Y
LP003405,Male,Yes,2,Not Graduate,Salaried,8117,0,187,360,1.0,Semi-Urban,Y
LP003406,Male,No,0,Graduate,Salaried,2601,0,154,360,0.0,Semi-Urban,N
LP003407,Male,Yes,0,Graduate,Salaried,3013,1361,79,360,1.0,Rural,Y
LP003408,Male,Yes,0,Graduate,Salaried,3343,0,81,360,1.0,Rural,Y
LP003409,Female,Yes,0,Graduate,Salaried,32349,0,177,360,1.0,Semi-Urban,Y
LP003410,Male,No,0,Graduate,Salaried,9806,0,108,360,1.0,Urban,Y
LP003411,Male,Yes,0,Not Graduate,Salaried,32587,0,103,360,1.0,Urban,Y
LP003412,Male,Yes,0,Not Graduate,Salaried,11393,0,129,360,1.0,Rural,Y
LP003413,Male,No,1,Graduate,Salaried,4611,1236,130,180,0.0,Rural,N
LP003414,Male,Yes,2,Graduate,Salaried,1773,0,194,360,1.0,Rural,Y
LP003415,Male,Yes,0,Not Graduate,Salaried,6012,0,109,120,1.0,Rural,Y
LP003416,Female,Yes,0,Not Graduate,Salaried,4624,0,188,360,1.0,Rural,Y
LP003417,Male,Yes,0,Graduate,Salaried,4475,1907,166,240,1.0,Semi-Urban,Y
LP003418,Male,No,1,Graduate,Salaried,3987,0,50,360,1.0,Rural,N
LP003419,Male,No,1,Graduate,Self-Employed,631,0,157,360,1.0,Urban,N
LP003420,Male,Yes,1,Graduate,Salaried,17341,0,50,360,1.0,Rural,Y
LP003421,Male,No,2,Graduate,Self-Employed,4672,0,86,360,1.0,Urban,Y
LP003422,Male,Yes,0,Graduate,Salaried,1194,0,167,120,1.0,Semi-Urban,N
LP003423,Male,Yes,0,Graduate,Salaried,7956,1294,139,360,1.0,Urban,Y
LP003424,Male,Yes,0,Graduate,Salaried,2088,1289,50,360,1.0,Urban,Y
LP003425,Male,Yes,1,Not Graduate,Salaried,8622,0,72,360,1.0,Semi-Urban,Y
LP003426,Female,Yes,0,Not Graduate,Salaried,11868,0,50,360,1.0,Semi-Urban,Y
LP003427,Male,No,2,Graduate,Salaried,13624,0,59,360,1.0,Urban,Y
LP003428,Female,No,1,Not Graduate,Salaried,4184,0,174,360,0.0,Semi-Urban,N
LP003429,Male,Yes,1,Graduate,Salaried,3249,0,106,360,1.0,Semi-Urban,Y
LP003430,Female,Yes,0,Not Graduate,Salaried,2629,3676,150,360,1.0,Semi-Urban,Y
LP003431,Male,No,0,Graduate,Self-Employed,2386,0,140,360,1.0,Rural,Y
LP003432,Female,No,1,Graduate,Self-Employed,4830,1012,141,360,1.0,Rural,Y
LP003433,Female,No,0,Graduate,Salaried,3986,0,201,360,1.0,Semi-Urban,Y
LP003434,Male,Yes,0,Graduate,Self-Employed,2153,0,127,360,1.0,Rural,Y
LP003435,Female,No,2,Not Graduate,Self-Employed,1565,0,194,360,0.0,Urban,N
LP003436,Male,Yes,2,Graduate,Salaried,4408,0,50,180,1.0,Semi-Urban,N
LP003437,Male,Yes,0,Graduate,Salaried,3183,0,206,360,1.0,Semi-Urban,Y
LP003438,Male,Yes,1,Graduate,Salaried,1569,0,62,240,1.0,Urban,Y
LP003439,Male,Yes,0,Graduate,Salaried,11277,0,75,360,1.0,Urban,Y
LP003440,Male,Yes,0,Graduate,Salaried,28914,2330,97,180,1.0,Rural,Y
LP003441,Male,Yes,0,Graduate,Salaried,12869,0,205,360,0.0,Urban,Y
LP003442,Male,Yes,1,Graduate,Salaried,2391,2144,86,360,1.0,Semi-Urban,Y
LP003443,Male,No,0,Not Graduate,Salaried,4673,0,100,360,1.0,Rural,Y
LP003444,Female,Yes,0,Not Graduate,Salaried,22935,0,82,360,1.0,Semi-Urban,Y
LP003445,Male,Yes,0,Graduate,Salaried,1519,13814,155,180,0.0,Urban,Y
LP003446,Male,Yes,2,Graduate,Salaried,10749,0,184,360,0.0,Semi-Urban,N
LP003447,Male,No,1,Graduate,Self-Employed,1155,0,242,360,1.0,Semi-Urban,N
LP003448,Male,Yes,0,Graduate,Salaried,26477,0,283,360,1.0,Urban,Y
LP003449,Male,Yes,0,Graduate,Salaried,3196,1097,179,120,1.0,Semi-Urban,Y
LP003450,Male,Yes,0,Not Graduate,Self-Employed,45663,0,161,360,0.0,Urban,Y
LP003451,Male,No,0,Graduate,Self-Employed,27668,0,66,360,1.0,Semi-Urban,Y
LP003452,Female,No,1,Not Graduate,Salaried,4418,0,254,360,1.0,Urban,Y
LP003453,Male,Yes,0,Not Graduate,Salaried,2393,0,152,360,0.0,Urban,N
LP003454,Male,Yes,2,Not Graduate,Self-Employed,5971,0,122,180,1.0,Semi-Urban,Y
LP003455,Male,No,0,Not Graduate,Salaried,4104,0,163,360,1.0,Rural,N
LP003456,Male,Yes,0,Graduate,Salaried,3289,0,101,360,1.0,Semi-Urban,Y
LP003457,Male,Yes,0,Graduate,Salaried,936,0,50,360,1.0,Semi-Urban,Y
LP003458,Male,Yes,0,Graduate,Salaried,2937,0,174,120,1.0,Urban,Y
LP003459,Male,Yes,2,Graduate,Salaried,1618,0,220,360,1.0,Urban,N
LP003460,Male,Yes,1,Graduate,Salaried,8532,0,173,120,1.0,Urban,Y
LP003461,Female,Yes,0,Graduate,Self-Employed,13240,0,139,360,1.0,Semi-Urban,Y
LP003462,Female,No,0,Graduate,Salaried,10308,0,140,360,1.0,Rural,Y
LP003463,Male,No,0,Not Graduate,Salaried,6921,0,150,360,0.0,Urban,N
LP003464,Male,Yes,0,Not Graduate,Salaried,2094,0,148,360,1.0,Semi-Urban,Y
LP003465,Male,No,1,Graduate,Self-Employed,6035,0,136,120,1.0,Semi-Urban,Y
LP003466,Male,Yes,1,Graduate,Salaried,10859,1876,141,360,1.0,Rural,Y
LP003467,Male,Yes,0,Graduate,Salaried,2734,2266,233,360,1.0,Urban,Y
LP003468,Male,Yes,0,Graduate,Self-Employed,5535,0,168,120,0.0,Semi-Urban,Y
LP003469,Male,No,0,Not Graduate,Salaried,4249,1018,146,360,1.0,Semi-Urban,Y
LP003470,Male,No,2,Graduate,Salaried,25909,1375,179,360,1.0,Semi-Urban,Y
LP003471,Male,No,0,Graduate,Self-Employed,11516,0,179,360,0.0,Urban,Y
LP003472,Female,No,0,Not Graduate,Self-Employed,9037,0,196,360,1.0,Rural,Y
LP003473,Female,Yes,0,Not Graduate,Salaried,882,1546,94,180,1.0,Urban,Y
LP003474,Male,No,0,Graduate,Self-Employed,5842,0,111,360,0.0,Urban,N
LP003475,Male,No,0,Graduate,Salaried,4209,0,91,360,1.0,Rural,Y
LP003476,Female,No,1,Graduate,Salaried,4172,0,186,360,1.0,Urban,Y
LP003477,Male,Yes,2,Graduate,Self-Employed,1029,0,183,360,1.0,Urban,N
LP003478,Male,Yes,0,Graduate,Self-Employed,1656,0,63,360,0.0,Semi-Urban,N
LP003479,Male,Yes,0,Graduate,Salaried,4591,2288,163,360,1.0,Urban,Y
LP003480,Male,Yes,1,Graduate,Salaried,14978,0,222,360,1.0,Urban,N
LP003481,Male,Yes,1,Graduate,Salaried,2722,2938,125,360,0.0,Semi-Urban,N
LP003482,Female,Yes,0,Graduate,Salaried,3294,0,158,360,1.0,Rural,Y
LP003483,Female,Yes,2,Graduate,Salaried,29175,0,183,360,1.0,Rural,Y
LP003484,Male,Yes,1,Graduate,Salaried,3652,1475,60,360,1.0,Urban,Y
LP003485,Male,Yes,0,Graduate,Salaried,4320,0,149,360,1.0,Urban,Y
LP003486,Female,Yes,0,Not Graduate,Salaried,4379,0,216,360,1.0,Urban,Y
LP003487,Male,No,1,Graduate,Salaried,1279,0,104,120,0.0,Semi-Urban,N
LP003488,Female,Yes,1,Not Graduate,Salaried,8706,0,189,360,1.0,Semi-Urban,Y
LP003489,Male,Yes,0,Graduate,Salaried,2558,0,141,360,1.0,Rural,Y
LP003490,Male,No,0,Graduate,Salaried,4769,0,99,180,1.0,Urban,Y
LP003491,Male,Yes,0,Graduate,Self-Employed,7664,0,134,360,1.0,Rural,Y
LP003492,Male,Yes,1,Graduate,Salaried,34288,0,108,360,1.0,Semi-Urban,Y
LP003493,Male,Yes,0,Graduate,Salaried,1315,0,86,180,1.0,Urban,Y
LP003494,Male,Yes,0,Graduate,Salaried,11672,0,124,360,1.0,Urban,Y
LP003495,Male,No,1,Graduate,Salaried,11716,1808,144,360,0.0,Urban,N
LP003496,Male,Yes,0,Graduate,Salaried,2596,4204,130,360,1.0,Rural,Y
LP003497,Male,Yes,1,Graduate,Salaried,8950,0,124,180,1.0,Rural,Y
LP003498,Female,Yes,0,Graduate,Salaried,25423,1604,153,120,1.0,Semi-Urban,Y
LP003499,Female,Yes,0,Graduate,Salaried,2287,0,171,120,1.0,Semi-Urban,Y
LP003500,Male,No,0,Graduate,Salaried,6257,0,71,360,0.0,Semi-Urban,N
LP003501,Female,Yes,2,Graduate,Salaried,7367,0,124,360,1.0,Urban,Y
LP003502,Male,Yes,1,Graduate,Self-Employed,8384,0,50,360,1.0,Semi-Urban,Y
LP003503,Male,Yes,0,Graduate,Salaried,10607,0,130,360,1.0,Urban,Y
LP003504,Female,Yes,2,Graduate,Salaried,5804,1031,149,180,1.0,Urban,N
LP003505,Male,Yes,1,Not Graduate,Salaried,8212,0,174,360,1.0,Urban,Y
LP003506,Male,No,0,Graduate,Salaried,1975,1809,149,360,1.0,Rural,Y
LP003507,Female,No,0,Graduate,Self-Employed,5790,1004,172,360,1.0,Urban,Y
LP003508,Male,No,0,Graduate,Salaried,3052,0,143,360,1.0,Urban,Y
LP003509,Female,No,0,Graduate,Self-Employed,1436,0,99,360,1.0,Semi-Urban,Y
LP003510,Female,No,0,Graduate,Salaried,2953,3961,73,360,1.0,Urban,N
LP003511,Male,Yes,0,Graduate,Self-Employed,6434,10454,124,360,1.0,Urban,Y
LP003512,Female,No,0,Graduate,Salaried,7599,0,94,360,1.0,Urban,Y
LP003513,Male,No,0,Graduate,Salaried,1382,1926,132,240,1.0,Rural,Y
LP003514,Male,No,0,Graduate,Salaried,1924,0,110,360,1.0,Rural,Y
LP003515,Male,Yes,0,Graduate,Salaried,10144,0,165,360,1.0,Rural,N
LP003516,Female,Yes,0,Graduate,Salaried,8169,0,142,180,1.0,Semi-Urban,Y
LP003517,Male,No,0,Graduate,Salaried,11933,1126,166,360,1.0,Urban,Y
LP003518,Male,No,2,Graduate,Salaried,19299,0,166,360,0.0,Semi-Urban,Y
LP003519,Male,No,0,Graduate,Self-Employed,8415,4125,129,360,0.0,Semi-Urban,Y
LP003520,Male,Yes,0,Graduate,Salaried,3246,1647,132,360,1.0,Semi-Urban,Y
LP003521,Male,Yes,0,Graduate,Salaried,5512,1088,170,360,1.0,Semi-Urban,Y
LP003522,Male,Yes,0,Graduate,Self-Employed,25845,0,286,360,1.0,Semi-Urban,Y
LP003523,Male,No,1,Not Graduate,Self-Employed,77998,1400,80,360,1.0,Urban,N
LP003524,Male,Yes,0,Graduate,Salaried,7809,0,142,360,1.0,Rural,Y
LP003525,Female,Yes,0,Graduate,Salaried,8396,0,68,360,1.0,Semi-Urban,Y
LP003526,Male,No,0,Graduate,Salaried,10154,0,138,360,1.0,Rural,Y
LP003527,Male,Yes,0,Graduate,Salaried,5033,0,99,360,0.0,Semi-Urban,N
LP003528,Female,No,0,Graduate,Salaried,15738,0,132,360,0.0,Semi-Urban,N
LP003529,Male,Yes,0,Not Graduate,Salaried,13467,0,149,360,1.0,Urban,Y
LP003530,Female,No,0,Graduate,Salaried,7004,0,110,360,1.0,Urban,N
LP003531,Male,Yes,1,Graduate,Salaried,3575,0,50,360,1.0,Semi-Urban,Y
LP003532,Female,No,0,Graduate,Self-Employed,1074,8924,225,360,1.0,Semi-Urban,Y
LP003533,Male,No,0,Not Graduate,Salaried,10223,0,190,120,1.0,Urban,Y
LP003534,Male,Yes,0,Graduate,Salaried,6080,1743,132,360,1.0,Semi-Urban,Y
LP003535,Male,Yes,2,Graduate,Salaried,2350,2186,86,360,1.0,Urban,Y
LP003536,Female,Yes,0,Graduate,Salaried,1587,0,145,360,1.0,Urban,Y
LP003537,Male,No,0,Graduate,Salaried,9522,1855,161,360,1.0,Semi-Urban,Y
LP003538,Male,No,0,Graduate,Salaried,991,0,186,360,0.0,Rural,N
LP003539,Male,Yes,0,Graduate,Self-Employed,6631,0,191,180,1.0,Semi-Urban,Y
LP003540,Male,Yes,0,Graduate,Salaried,11424,0,203,360,1.0,Urban,Y
LP003541,Male,Yes,2,Graduate,Salaried,8517,0,50,180,1.0,Rural,Y
LP003542,Male,No,0,Graduate,Salaried,3325,0,121,360,1.0,Rural,Y
LP003543,Female,No,2,Graduate,Salaried,1408,0,199,360,0.0,Urban,N
LP003544,Male,Yes,0,Graduate,Salaried,8839,0,84,180,1.0,Urban,Y
LP003545,Male,Yes,1,Not Graduate,Salaried,16326,0,213,360,1.0,Semi-Urban,Y
LP003546,Male,Yes,0,Graduate,Salaried,2771,0,248,180,1.0,Urban,Y
LP003547,Male,Yes,0,Not Graduate,Salaried,8159,0,211,120,0.0,Urban,N
LP003548,Male,Yes,2,Not Graduate,Salaried,23897,0,179,360,1.0,Urban,Y
LP003549,Male,Yes,0,Graduate,Salaried,6897,0,113,360,1.0,Rural,N
LP003550,Male,Yes,2,Graduate,Salaried,3304,0,156,360,1.0,Semi-Urban,Y
LP003551,Male,Yes,0,Graduate,Salaried,13916,0,59,360,1.0,Rural,Y
LP003552,Male,Yes,2,Graduate,Salaried,2350,0,93,360,1.0,Rural,Y
LP003553,Female,Yes,0,Graduate,Salaried,1341,0,97,360,1.0,Urban,Y
LP003554,Female,Yes,1,Graduate,Self-Employed,11073,2043,143,360,1.0,Urban,Y
LP003555,Male,No,0,Graduate,Salaried,3274,1196,116,360,1.0,Semi-Urban,Y
LP003556,Female,No,0,Graduate,Salaried,3581,0,155,360,1.0,Rural,Y
LP003557,Male,Yes,1,Graduate,Salaried,2625,0,192,360,0.0,Semi-Urban,Y
LP003558,Male,Yes,1,Not Graduate,Salaried,3063,8219,97,360,1.0,Urban,Y
LP003559,Male,No,0,Graduate,Salaried,19990,0,148,360,1.0,Urban,Y
LP003560,Male,No,0,Not Graduate,Salaried,25912,0,115,360,1.0,Rural,Y
LP003561,Male,Yes,0,Graduate,Salaried,29583,0,151,360,1.0,Rural,Y
LP003562,Male,Yes,0,Not Graduate,Salaried,14619,0,181,360,1.0,Urban,Y
LP003563,Male,Yes,0,Graduate,Salaried,7834,3893,195,180,1.0,Semi-Urban,Y
LP003564,Male,Yes,1,Graduate,Salaried,1173,0,180,360,0.0,Semi-Urban,N
LP003565,Male,Yes,0,Graduate,Salaried,4074,0,164,360,1.0,Semi-Urban,Y
LP003566,Male,Yes,0,Graduate,Salaried,42478,0,54,360,1.0,Rural,N
LP003567,Male,No,2,Not Graduate,Self-Employed,3179,18362,75,360,1.0,Urban,Y
LP003568,Male,Yes,0,Graduate,Self-Employed,22340,0,90,360,1.0,Rural,Y
LP003569,Female,Yes,0,Not Graduate,Salaried,5192,0,161,360,1.0,Urban,N
LP003570,Female,Yes,1,Graduate,Salaried,337,0,62,360,1.0,Urban,N
LP003571,Male,Yes,1,Graduate,Salaried,9325,1301,160,360,1.0,Semi-Urban,N
LP003572,Female,Yes,1,Not Graduate,Self-Employed,17435,0,155,240,0.0,Semi-Urban,Y
LP003573,Male,Yes,1,Graduate,Salaried,4679,0,50,360,1.0,Semi-Urban,Y
LP003574,Male,No,0,Graduate,Self-Employed,16865,0,74,360,1.0,Urban,N
LP003575,Male,Yes,0,Not Graduate,Salaried,927,0,202,360,0.0,Semi-Urban,N
LP003576,Male,No,1,Not Graduate,Salaried,1229,0,181,360,1.0,Urban,Y
LP003577,Female,No,0,Not Graduate,Self-Employed,6032,0,88,360,0.0,Urban,Y
LP003578,Male,Yes,0,Not Graduate,Salaried,7919,3270,77,360,1.0,Urban,Y
LP003579,Male,Yes,1,Graduate,Salaried,19083,1587,50,360,1.0,Semi-Urban,Y
LP003580,Male,Yes,1,Not Graduate,Salaried,9310,0,228,360,1.0,Semi-Urban,Y
LP003581,Male,No,0,Graduate,Salaried,1489,1734,142,360,1.0,Semi-Urban,Y
LP003582,Female,No,2,Not Graduate,Salaried,6081,0,253,360,1.0,Urban,Y
LP003583,Male,No,1,Graduate,Salaried,8961,0,128,360,1.0,Semi-Urban,Y
LP003584,Male,Yes,2,Graduate,Salaried,754,0,156,360,1.0,Rural,N
LP003585,Male,No,2,Graduate,Salaried,4704,0,193,360,0.0,Rural,Y
LP003586,Male,Yes,0,Graduate,Salaried,3513,1322,238,360,1.0,Semi-Urban,Y
LP003587,Male,Yes,1,Graduate,Self-Employed,2553,1351,170,360,1.0,Urban,Y
LP003588,Male,Yes,1,Not Graduate,Salaried,8093,0,140,360,1.0,Urban,Y
LP003589,Male,Yes,1,Not Graduate,Salaried,1556,0,141,360,0.0,Urban,N
LP003590,Male,No,1,Graduate,Salaried,7456,0,77,120,1.0,Semi-Urban,Y
LP003591,Female,Yes,0,Graduate,Salaried,8599,1492,117,360,0.0,Semi-Urban,Y
LP003592,Female,Yes,0,Graduate,Self-Employed,14526,0,143,240,1.0,Semi-Urban,Y
LP003593,Male,Yes,0,Graduate,Salaried,1598,0,222,360,1.0,Semi-Urban,N
LP003594,Male,No,1,Graduate,Salaried,1090,0,114,360,1.0,Rural,N
LP003595,Male,No,1,Not Graduate,Salaried,6495,1294,203,360,1.0,Urban,Y
LP003596,Male,Yes,0,Graduate,Salaried,3691,1986,135,360,1.0,Rural,Y
LP003597,Male,Yes,0,Graduate,Self-Employed,89558,0,214,180,1.0,Semi-Urban,Y
LP003598,Male,Yes,1,Graduate,Self-Employed,7773,2511,180,360,1.0,Semi-Urban,Y
LP003599,Male,No,0,Graduate,Salaried,5209,0,176,360,0.0,Urban,N
LP003600,Male,Yes,0,Graduate,Self-Employed,4134,2099,198,360,1.0,Semi-Urban,Y
LP003601,Male,Yes,0,Graduate,Salaried,1453,3490,189,360,0.0,Semi-Urban,Y
