ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2/15/2049,24,15000,573,Employed,Associate,1,37116,60,Married,2,Own,128,0.39619097,3,0,0.178379117,0,Education,0,25,14,2440,74345,66189,1250,0.850894173,7,8156,0.255616,0.238941367,1065.472367,0.954777894,0,52
2/16/2049,55,17331,470,Employed,High School,34,27300,72,Married,0,Mortgage,209,0.331616921,1,3,0.58011095,0,Home,1,29,20,127,110959,14955,1444.25,0.707803561,6,96004,0.3073,0.255992243,745.4548334,0.660865386,0,64
2/17/2049,30,95581,605,Employed,Associate,7,11570,36,Single,0,Own,529,0.234931029,4,1,0.315031031,0,Debt Consolidation,0,33,23,27490,169458,25549,7965.083333,0.847411306,7,143909,0.19407,0.206844778,434.0284248,0.120906259,1,36.8
2/18/2049,18,28027,552,Employed,High School,0,28270,36,Single,3,Rent,461,0.161063894,3,2,0.261174721,0,Education,0,34,20,1334,41923,19722,2335.583333,0.938182475,2,22201,0.23727,0.236907013,1104.526921,0.670293754,0,53
2/19/2049,42,64100,580,Employed,Master,20,20905,48,Divorced,0,Own,440,0.167170015,4,0,0.199829492,0,Education,0,35,4,5618,145010,26082,5341.666667,0.71098534,5,118928,0.225905,0.22324157,662.3189848,0.206362368,1,38.4
2/20/2049,36,48948,574,Self-Employed,Bachelor,16,24263,60,Married,2,Rent,328,0.10160593,3,2,0.050548447,0,Education,0,27,20,16670,192709,60512,4079,0.891539986,4,132197,0.242263,0.257217861,722.4546966,0.257527506,0,49
2/21/2049,26,95786,556,Employed,Bachelor,5,20805,36,Married,4,Other,528,0.266469916,4,2,0.743971708,0,Home,0,13,14,8427,102056,33912,7982.166667,0.881887867,2,68144,0.227805,0.209901431,783.7244875,0.164331884,1,44
2/22/2049,19,41158,504,Employed,Associate,0,23394,36,Married,0,Rent,569,0.53690258,2,1,0.11213449,0,Debt Consolidation,0,28,7,1608,17541,4338,3429.833333,0.728501243,6,13203,0.256394,0.263020027,946.3263682,0.441807581,0,53
2/23/2049,39,30830,594,Employed,High School,17,22524,48,Divorced,1,Rent,500,0.285046431,1,0,0.548450203,0,Other,0,18,14,644,25069,23476,2569.166667,0.742246747,6,1593,0.220524,0.20167988,687.4310663,0.4621853,0,59
2/24/2049,51,118803,599,Unemployed,High School,30,27841,96,Married,1,Mortgage,404,0.515970975,2,1,0.343262707,0,Auto,0,18,18,1662,196363,14615,9900.25,0.807565988,6,181748,0.263341,0.226889621,630.8770522,0.104530396,1,42.4
2/25/2049,47,38352,574,Employed,Bachelor,22,18732,36,Divorced,2,Mortgage,134,0.417114634,6,3,0.320484974,0,Auto,0,22,15,10756,71042,27922,3196,0.902982731,2,43120,0.216732,0.217095663,712.5721513,0.264884903,0,56
2/26/2049,40,75629,615,Employed,Bachelor,18,11023,48,Married,2,Mortgage,406,0.256726296,1,1,0.286994396,0,Education,0,23,29,4483,84683,38735,6302.416667,0.753760702,2,45948,0.198523,0.20012932,335.5098383,0.117654842,1,39.2
2/27/2049,45,58202,553,Employed,Bachelor,24,39099,48,Married,0,Own,121,0.662081636,6,0,0.513168468,0,Education,0,19,19,2246,32705,10280,4850.166667,0.881286963,8,22425,0.257599,0.260179719,1318.708347,0.296836881,0,60
2/28/2049,39,19308,583,Employed,High School,19,17280,84,Married,5,Other,212,0.192056347,5,2,0.040977194,0,Debt Consolidation,0,19,19,20377,152300,24667,1609,0.870443076,6,127633,0.25078,0.252814844,440.4998128,0.40553127,0,47
3/1/2049,22,69456,556,Employed,High School,3,13863,48,Divorced,4,Other,549,0.519551144,6,1,0.112642509,0,Auto,0,28,24,2869,69125,34146,5788,0.965695741,3,34979,0.230863,0.25997895,467.4066078,0.175605841,0,51
3/2/2049,22,112017,559,Employed,Bachelor,0,21856,12,Widowed,0,Own,334,0.27431951,1,1,0.335219124,0,Other,0,22,3,1798,44692,96209,9334.75,0.873015692,5,1599,0.207356,0.194129017,2018.483621,0.252013564,1,44.8
3/3/2049,37,21944,622,Unemployed,High School,17,11092,12,Divorced,0,Own,403,0.454939391,4,3,0.786692912,0,Debt Consolidation,0,24,22,1727,189584,230857,1828.666667,0.803382344,10,4532,0.165092,0.16276063,1007.836289,0.771510913,0,61
3/4/2049,38,48448,584,Employed,High School,14,12717,24,Single,3,Mortgage,455,0.560676255,5,2,0.251471293,0,Home,0,21,14,1116,109841,6336,4037.333333,0.656008843,5,103505,0.195717,0.221397605,660.6125205,0.276324105,0,50
3/5/2049,50,120683,581,Unemployed,High School,27,19898,24,Married,0,Other,893,0.313324357,4,1,0.24862085,0,Debt Consolidation,0,26,14,4182,124736,49363,10056.91667,0.733504179,12,75373,0.204398,0.189637525,1002.680278,0.188495176,1,40.8
3/6/2049,49,19492,633,Employed,Bachelor,23,12175,36,Married,1,Mortgage,578,0.030532643,5,1,0.223052318,0,Auto,0,29,18,2148,27427,40125,1624.333333,0.851384896,8,9099,0.180675,0.188229572,445.1979836,0.629918726,0,50
3/7/2049,47,84173,596,Self-Employed,Doctorate,24,15846,48,Widowed,0,Rent,108,0.41422958,4,1,0.377694484,0,Debt Consolidation,0,21,14,1850,25905,83662,7014.416667,0.687748167,8,3076,0.212846,0.20033528,482.4826328,0.084181288,1,45.6
3/8/2049,36,18033,499,Employed,High School,15,36742,48,Married,3,Rent,724,0.387468695,3,0,0.442772001,0,Auto,0,31,20,9627,660326,31204,1502.75,0.812826207,5,629122,0.282242,0.267205321,1253.781717,1.31610828,0,50
3/9/2049,23,29405,577,Employed,Associate,4,23308,48,Married,0,Own,339,0.504177608,4,1,0.19840883,0,Auto,0,24,25,1142,37349,19390,2450.416667,0.864386836,8,17959,0.229808,0.262568261,789.2545319,0.460433749,0,53
3/10/2049,44,40411,552,Employed,Bachelor,20,18288,60,Married,3,Mortgage,267,0.1388373,3,0,0.388882912,0,Auto,0,29,20,6221,22004,51216,3367.583333,0.666611199,8,7574,0.247288,0.286840868,576.9830255,0.250619789,0,54
3/11/2049,46,26557,633,Employed,Master,26,11225,24,Married,1,Mortgage,233,0.498434761,3,1,0.011658212,0,Auto,0,27,16,4742,53791,9951,2213.083333,0.80685744,7,43840,0.169725,0.173435466,556.8441369,0.356897603,0,50
3/12/2049,18,22289,536,Self-Employed,Bachelor,0,33734,108,Single,2,Own,500,0.543203763,3,0,0.557197753,0,Debt Consolidation,0,22,29,5919,102644,36652,1857.416667,0.686894071,3,65992,0.310734,0.321318112,958.5116305,0.785236644,0,62
3/13/2049,29,51325,603,Employed,Master,3,23123,48,Married,2,Rent,472,0.24341399,3,0,0.362495789,0,Education,0,30,18,637,128053,5050,4277.083333,0.931195201,7,123003,0.216623,0.208884017,714.6325397,0.277439659,1,37.6
3/14/2049,31,101761,550,Employed,Bachelor,7,67435,60,Married,3,Mortgage,540,0.323496255,3,3,0.131743874,0,Home,0,28,24,4193,184964,10958,8480.083333,0.745936522,3,174006,0.297435,0.28231286,2109.063366,0.312386478,0,45
3/15/2049,41,54172,540,Employed,Associate,18,20357,36,Married,1,Rent,280,0.101762668,1,1,0.269831869,0,Auto,0,29,13,3450,138452,5588,4514.333333,0.713181943,3,132864,0.235357,0.246713949,805.857031,0.240535413,0,47
3/16/2049,30,16604,577,Unemployed,Bachelor,6,16020,48,Divorced,1,Mortgage,401,0.600360606,7,0,0.481022629,0,Auto,0,35,1,1608,127806,29637,1383.666667,0.648430399,4,98169,0.22252,0.209517111,495.6544421,0.648027783,0,65
3/17/2049,39,73591,573,Employed,Master,15,30602,24,Divorced,1,Rent,394,0.388411538,0,0,0.184221932,0,Home,0,28,28,1113,132367,93845,6132.583333,0.765108043,4,38522,0.219102,0.20881796,1570.727534,0.320375187,1,40
3/18/2049,37,48282,549,Unemployed,Bachelor,11,19071,36,Married,0,Rent,355,0.643696986,3,1,0.225915132,0,Auto,0,29,24,4749,22755,18765,4023.5,0.947754362,7,3990,0.229571,0.19074906,699.7894306,0.262157184,0,58
3/19/2049,38,34116,598,Employed,Bachelor,17,16532,24,Married,0,Own,419,0.165395847,1,4,0.671003985,0,Debt Consolidation,0,28,11,2253,353474,6844,2843,0.870348688,3,346630,0.192532,0.225044092,861.7732038,0.450500599,0,52
3/20/2049,31,27369,556,Self-Employed,Associate,9,73145,36,Married,0,Rent,643,0.115365636,3,2,0.39873572,0,Debt Consolidation,0,22,23,18148,32948,11826,2280.75,0.766094011,5,21122,0.280145,0.266535361,2972.581242,1.58525978,0,58
3/21/2049,32,71133,502,Employed,Bachelor,11,36482,84,Married,0,Own,352,0.575499802,2,0,0.196847525,0,Debt Consolidation,1,26,4,2443,662679,38941,5927.75,0.848754362,6,623738,0.310482,0.321249607,1095.760296,0.244234372,0,52
3/22/2049,27,17190,592,Employed,Bachelor,5,20756,36,Married,2,Rent,754,0.257464241,1,0,0.146239904,1,Education,0,21,21,4264,7618,56214,1432.5,0.794398345,1,2672,0.209756,0.227725794,801.0007977,1.085515391,0,64
3/23/2049,44,31371,619,Employed,Bachelor,22,27050,84,Married,0,Rent,314,0.261074575,3,1,0.408286763,0,Auto,0,24,9,4164,27754,25337,2614.25,0.931371602,3,2417,0.24255,0.29106,757.2456853,0.409771707,0,55
3/24/2049,46,27538,555,Employed,Bachelor,27,40830,60,Married,0,Mortgage,345,0.602098322,2,1,0.065898356,0,Debt Consolidation,0,15,2,1762,63272,31789,2294.833333,0.607541098,4,31483,0.26833,0.230079436,1151.203286,0.651987778,0,58
3/25/2049,30,23290,600,Employed,High School,9,10257,48,Married,1,Mortgage,684,0.074450971,6,1,0.375620232,0,Auto,0,20,4,1530,98834,16686,1940.833333,0.800838761,4,82148,0.205257,0.198195476,311.138927,0.512737962,0,53
3/26/2049,58,71487,598,Employed,Bachelor,33,6375,48,Married,2,Rent,206,0.163395861,4,0,0.039582197,0,Debt Consolidation,0,26,12,895,45230,10838,5957.25,0.880685333,5,34392,0.202375,0.223933207,202.2149801,0.068524064,1,39.2
3/27/2049,36,53053,555,Employed,High School,13,11186,120,Married,2,Other,622,0.440780183,5,2,0.237010864,0,Home,0,14,8,2594,93588,6988,4421.083333,0.655402128,4,86600,0.288686,0.303100218,297.4476915,0.207968867,0,52
3/28/2049,58,67349,563,Employed,High School,34,13632,48,Married,4,Other,435,0.233984564,2,0,0.291224204,0,Other,0,25,17,9109,37999,73782,5612.416667,0.887626467,3,5485,0.227132,0.219995475,429.4875045,0.154031241,1,41.6
3/29/2049,32,15000,524,Employed,Master,10,16859,120,Divorced,3,Other,444,0.142098443,4,2,0.137435772,0,Home,0,25,5,334,115883,9910,1250,0.955986411,6,105973,0.309859,0.342484975,498.1774086,0.753741927,0,49
3/30/2049,18,29872,478,Employed,High School,0,38711,48,Single,0,Rent,178,0.385093984,4,0,0.194928292,0,Other,0,32,20,2588,72987,8079,2489.333333,0.907267088,6,64908,0.294711,0.286205222,1362.941684,0.619017816,0,50
3/31/2049,44,47919,560,Employed,Bachelor,22,23571,36,Married,3,Rent,180,0.128289183,1,1,0.29605991,1,Other,0,30,21,3056,42372,29403,3993.25,0.727356197,4,12969,0.228571,0.234607788,918.0973001,0.274988368,0,64
4/1/2049,42,25054,675,Unemployed,Doctorate,17,39744,36,Single,4,Rent,486,0.098401144,6,2,0.137260681,0,Education,0,33,13,4408,21881,18881,2087.833333,0.6903214,10,3000,0.187244,0.190223979,1457.306972,0.930776869,0,48
4/2/2049,40,29357,576,Employed,High School,20,42312,36,Married,0,Rent,241,0.230079581,1,1,0.090392152,0,Debt Consolidation,0,27,3,3749,145276,84825,2446.416667,0.766318567,3,60451,0.239312,0.249923201,1682.145894,0.786107257,0,53
4/3/2049,32,44966,583,Employed,High School,8,17751,12,Married,0,Mortgage,254,0.40475623,7,0,0.498620321,0,Education,0,24,9,6920,104784,91228,3747.166667,0.881401653,3,13556,0.191251,0.19378001,1639.075466,0.505201832,0,59
4/4/2049,39,63064,552,Employed,Bachelor,20,21268,48,Single,1,Mortgage,515,0.599607328,3,0,0.632687275,0,Debt Consolidation,1,30,11,5687,21417,70567,5255.333333,0.827627327,5,7712,0.240268,0.256883355,713.3754588,0.233738829,0,65
4/5/2049,33,107475,618,Employed,High School,10,41673,24,Single,3,Rent,287,0.34130676,5,1,0.276876635,0,Auto,0,23,18,18982,182286,15501,4660.166667,0.687971096,7,166785,0.207673,0.223866575,2169.883735,0.527209414,0,44
4/6/2049,36,15661,632,Employed,Master,12,22930,84,Married,2,Own,239,0.069866881,3,0,0.05047569,0,Home,0,21,14,7918,80058,16888,1305.083333,0.990050415,4,63170,0.23193,0.239544844,565.1566751,0.616172665,0,46
4/7/2049,50,29665,547,Employed,High School,28,19549,60,Single,1,Mortgage,756,0.160542266,0,1,0.128962237,0,Home,0,13,13,1425,28672,17308,2472.083333,0.853775946,0,11364,0.251049,0.256521182,581.2868618,0.540955413,0,51
4/8/2049,42,22633,526,Employed,Master,15,14408,36,Married,2,Mortgage,110,0.234572415,2,1,0.30763273,0,Auto,0,26,18,886,85673,75408,1886.083333,0.915661654,6,10265,0.236408,0.22442811,553.5541082,0.351815901,0,56
4/9/2049,47,45769,588,Employed,High School,25,16589,48,Married,3,Mortgage,320,0.409606428,4,3,0.074919499,0,Debt Consolidation,0,20,9,4138,42760,29515,3814.083333,0.838563388,6,13245,0.217589,0.235314014,536.5433273,0.224573837,0,53
4/10/2049,37,36627,533,Employed,Master,16,22061,24,Married,1,Own,278,0.064778115,1,3,0.706707245,0,Home,0,24,2,6126,62047,3649,3052.25,0.704692794,3,58398,0.230561,0.200235898,1123.06655,0.459027455,0,60
4/11/2049,35,37057,584,Unemployed,Master,12,11134,36,Single,1,Rent,351,0.266857851,8,1,0.440723804,0,Other,0,25,15,728,54274,16877,3088.083333,0.943019808,2,37397,0.204134,0.207968317,418.3136606,0.249123349,0,60
4/12/2049,26,282716,475,Employed,Bachelor,5,14668,84,Divorced,2,Mortgage,412,0.191751964,5,0,0.106677641,0,Debt Consolidation,0,30,16,1597,27658,46560,23559.66667,0.852281074,3,7157,0.302168,0.275070358,395.1008426,0.034257736,1,37.6
4/13/2049,35,28839,590,Employed,Bachelor,15,12081,60,Married,5,Mortgage,270,0.129210468,3,0,0.017690126,0,Auto,0,19,18,1500,65405,542689,2403.25,0.888099278,6,6942,0.222081,0.225678256,337.5760652,0.252814341,0,51
4/14/2049,18,33570,519,Unemployed,High School,0,25778,108,Married,3,Mortgage,394,0.463259084,2,1,0.446471255,0,Debt Consolidation,0,26,24,2189,84691,15011,2797.5,0.946944146,6,69680,0.311278,0.313325499,717.4165559,0.397289207,0,59
4/15/2049,32,50364,448,Employed,High School,8,76126,96,Married,2,Own,1674,0.503549041,2,1,0.627359084,0,Home,0,33,29,5788,194987,26640,4197,0.837344909,11,168347,0.387126,0.368319848,2472.288142,0.987917117,0,55
4/16/2049,39,51995,499,Employed,Associate,17,53345,48,Married,0,Mortgage,148,0.208948894,4,1,0.408303636,0,Debt Consolidation,0,26,19,10505,11642,78217,4332.916667,0.690461647,4,3183,0.298845,0.252259499,1775.496295,0.443926446,0,56
4/17/2049,46,81423,619,Self-Employed,Bachelor,20,21891,96,Married,3,Mortgage,226,0.271095237,4,0,0.185822196,0,Home,0,18,26,9477,13684,26462,6785.25,0.948347366,3,3420,0.247391,0.222121875,489.3314289,0.105424476,1,39.2
4/18/2049,36,69457,620,Employed,Master,14,16152,36,Single,0,Mortgage,93,0.404783163,3,3,0.473626069,0,Education,0,32,16,7028,129161,34964,5788.083333,0.757914098,9,94197,0.191152,0.200004728,600.2700893,0.119775416,1,41.6
4/19/2049,44,52655,619,Employed,Bachelor,20,12874,60,Married,3,Own,734,0.130494709,2,0,0.706221566,0,Auto,1,23,10,5778,149826,49038,4387.916667,0.8375874,9,100788,0.208374,0.214878141,351.826972,0.247458431,0,56
4/20/2049,18,49396,501,Employed,Bachelor,0,20509,36,Single,0,Rent,195,0.323037749,0,1,0.674221144,0,Auto,1,35,6,13101,78410,19454,4116.333333,0.962819816,7,58956,0.255009,0.230933933,794.896339,0.240480121,0,65
4/21/2049,39,32878,635,Employed,Bachelor,17,24260,36,Married,1,Mortgage,329,0.420949287,5,1,0.443521679,0,Home,0,20,6,3376,48773,2788,2739.833333,0.780304518,4,45985,0.19176,0.165270383,859.2355067,0.433688974,0,57
4/22/2049,19,25555,467,Employed,Master,0,25758,48,Divorced,2,Own,291,0.327327408,3,1,0.30710296,0,Home,0,24,26,1891,65732,14680,2129.583333,0.968948713,4,51052,0.287258,0.295770969,921.1175353,0.569180607,0,54
4/23/2049,25,19630,474,Employed,Bachelor,6,70454,24,Single,0,Other,414,0.130825985,2,0,0.079321764,0,Debt Consolidation,0,24,2,2320,32281,17085,1635.833333,0.922964964,8,15196,0.308454,0.33027756,4049.916796,2.728833498,0,55
4/24/2049,37,90704,622,Employed,Doctorate,13,29054,72,Married,1,Rent,446,0.484494603,3,0,0.235001334,0,Education,0,18,11,6499,45510,122478,7558.666667,0.752396444,3,1371,0.233054,0.220818675,731.4270369,0.15577179,1,39.2
4/25/2049,55,75052,607,Employed,High School,30,29715,96,Married,2,Rent,265,0.607286207,3,1,0.177548338,0,Home,0,22,2,597,68779,5582,6254.333333,0.902071104,7,63197,0.261215,0.297546328,814.3600638,0.172577956,0,51
4/26/2049,44,29204,534,Employed,High School,25,12863,48,Married,3,Mortgage,260,0.203869144,5,1,0.223397282,0,Auto,0,25,20,512,85108,20785,2433.666667,0.906144733,5,64323,0.240863,0.263032736,435.9033158,0.285948493,0,52
4/27/2049,40,58579,602,Unemployed,Master,18,9202,48,Divorced,0,Mortgage,398,0.375518372,6,0,0.249756312,0,Education,0,17,27,2101,99379,12940,4881.583333,0.773153774,1,86439,0.203202,0.226027801,292.9386118,0.141539858,1,40
4/28/2049,39,122750,625,Employed,Bachelor,18,21197,48,Single,4,Own,230,0.191632314,6,2,0.178736125,0,Auto,1,32,7,1738,16785,82223,10229.16667,0.818572618,5,8969,0.203697,0.21321929,660.0557265,0.087011558,1,40.8
4/29/2049,31,69517,548,Employed,High School,7,10030,48,Married,1,Mortgage,677,0.282216094,0,2,0.229733126,0,Auto,0,19,22,4134,25867,65855,5793.083333,0.673065276,6,5574,0.23103,0.244725864,329.6223864,0.173762801,1,41.6
4/30/2049,33,101317,599,Employed,Doctorate,11,51975,60,Married,0,Rent,719,0.123071591,6,0,0.421398454,1,Other,0,27,8,25432,147915,14815,8443.083333,0.843184441,4,133100,0.257475,0.257986862,1549.967493,0.268736835,0,63
5/1/2049,45,62981,630,Employed,Master,20,24848,60,Widowed,0,Other,233,0.37554507,4,2,0.172340829,0,Debt Consolidation,0,20,8,7328,48428,25394,5248.416667,0.928817885,2,23034,0.214848,0.201307277,660.1287424,0.170171082,0,48
5/2/2049,23,25196,591,Self-Employed,High School,1,19335,72,Divorced,0,Own,196,0.346224054,4,0,0.106913789,0,Home,0,23,19,2886,28754,2973,2099.666667,0.852775142,6,25781,0.238835,0.232317848,500.0504126,0.331505197,0,55
5/3/2049,47,45736,626,Unemployed,Master,27,12381,72,Married,0,Rent,223,0.428608495,0,2,0.022955534,0,Home,0,24,20,6293,22572,12444,3811.333333,0.664146547,4,10128,0.214381,0.244310861,329.2001044,0.144883708,0,52
5/4/2049,35,53200,588,Employed,Bachelor,13,29902,48,Married,1,Mortgage,453,0.10590307,3,0,0.391981036,0,Debt Consolidation,0,28,5,3030,205740,25307,4433.333333,0.729518948,2,180433,0.230902,0.230689938,959.5337732,0.318616641,0,51
5/5/2049,49,64632,546,Employed,High School,27,17879,60,Widowed,2,Mortgage,651,0.061831657,3,3,0.322806571,0,Debt Consolidation,0,25,20,2970,70069,7503,5386,0.873712192,5,62566,0.249879,0.275152559,551.4605265,0.223256689,0,51
5/6/2049,51,33084,637,Employed,Bachelor,27,42577,36,Widowed,2,Rent,373,0.153473801,2,0,0.277308009,0,Home,0,19,12,837,34604,126036,2757,0.920187809,4,4638,0.209077,0.231812746,1652.169229,0.734555397,0,49
5/7/2049,19,110873,595,Employed,Doctorate,0,14702,72,Married,3,Own,855,0.292494179,4,2,0.665112031,0,Other,1,23,20,2674,64599,39052,9239.416667,0.742940079,5,25547,0.232202,0.211695864,362.1924073,0.131739097,1,50.4
5/8/2049,33,128397,619,Employed,Bachelor,10,9095,36,Married,0,Mortgage,210,0.447032653,2,1,0.229898301,0,Home,0,31,22,1812,49681,11008,10699.75,0.855821551,7,38673,0.184595,0.187074635,332.0428349,0.050659392,1,38.4
5/9/2049,29,89316,621,Employed,Master,8,25058,60,Married,1,Own,281,0.396501073,1,2,0.541578435,0,Debt Consolidation,0,16,25,1391,19514,16169,7443,0.802825558,2,3345,0.219558,0.205840223,672.0527592,0.128046857,1,43.2
5/10/2049,18,87075,440,Employed,High School,0,22782,96,Married,0,Mortgage,266,0.364679377,6,1,0.262782525,0,Education,0,15,27,5909,36862,19495,7256.25,0.584906998,9,17367,0.337782,0.290310574,612.9237965,0.121126449,1,40.8
5/11/2049,27,62583,603,Employed,Bachelor,6,41405,60,Married,3,Rent,483,0.221077779,1,3,0.179696694,0,Home,0,18,24,2532,39520,57126,5215.25,0.859627074,6,1680,0.244905,0.276570138,1280.624759,0.338166868,0,47
5/12/2049,69,64338,629,Employed,High School,48,21262,48,Single,0,Mortgage,213,0.158022216,8,3,0.479050078,0,Other,0,33,20,4316,155651,103428,5361.5,0.785920251,7,52223,0.201762,0.211155534,659.7147995,0.162774373,0,50
5/13/2049,47,45371,575,Employed,High School,22,30983,60,Married,3,Rent,436,0.255527552,4,2,0.359544265,0,Home,0,27,19,2470,114913,30396,3780.916667,0.757793555,3,84517,0.248483,0.242530057,895.8736785,0.352262109,0,53
5/14/2049,63,50864,662,Employed,Bachelor,42,22273,48,Married,3,Rent,478,0.5024922,3,2,0.107218626,0,Debt Consolidation,0,29,19,4886,50109,44592,4238.666667,0.843115478,3,5517,0.186273,0.218243228,699.6123231,0.277826122,0,45
5/15/2049,49,52086,629,Employed,Bachelor,27,31160,72,Married,1,Rent,743,0.167529848,3,0,0.16227177,0,Home,1,25,7,1291,187937,4362,4340.5,0.928773535,2,183575,0.23166,0.223074065,788.6259279,0.352868547,0,49
5/16/2049,31,24838,531,Self-Employed,Bachelor,6,13198,48,Single,0,Mortgage,267,0.224960272,1,1,0.128244415,0,Debt Consolidation,1,30,29,8434,20540,41819,2069.833333,0.922544906,3,8356,0.242698,0.267757961,450.7807141,0.346781889,0,61
5/17/2049,35,57625,526,Employed,Master,11,16094,60,Divorced,3,Mortgage,321,0.265676329,0,1,0.164333527,0,Other,0,18,1,619,258981,136322,4802.083333,0.833364424,5,122659,0.258094,0.285377289,506.3337437,0.17228642,0,50
5/18/2049,47,27960,621,Self-Employed,Bachelor,21,28061,84,Married,2,Own,1023,0.52418097,4,2,0.236487282,0,Auto,0,22,17,8757,198211,42650,2330,0.886476569,9,155561,0.242561,0.276602103,758.6819011,0.764670344,0,51
5/19/2049,45,27777,593,Employed,High School,22,31692,60,Single,0,Rent,887,0.153996039,1,0,0.08447587,0,Other,0,18,18,1584,97101,88163,2314.75,0.95316492,8,8938,0.240192,0.281657612,989.9280831,0.810855636,0,51
5/20/2049,33,124186,607,Employed,Master,12,18798,60,Single,2,Rent,211,0.336747783,6,2,0.225660164,0,Home,0,26,5,854,66022,30835,10348.83333,0.777957811,5,35187,0.220298,0.204735672,502.9982288,0.068993113,1,39.2
5/21/2049,21,79180,533,Employed,High School,0,12287,60,Divorced,5,Rent,138,0.172804789,3,2,0.085203665,0,Auto,0,25,26,3450,122448,16299,6598.333333,0.814573918,7,106149,0.250787,0.292038729,391.5387933,0.080253417,0,45
